date,open,high,low,close,volume
2022-10-27,546.52,546.52,539.76,541.8,2212194
2022-10-28,544.97,553.0,543.69,551.24,2761938
2022-10-31,555.0,558.1,550.13,555.15,2770635
2022-11-01,555.0,555.69,544.22,547.31,3339099
2022-11-02,544.41,554.58,543.07,543.43,2697704
2022-11-03,541.74,547.87,538.13,543.61,2245262
2022-11-04,547.05,547.76,527.14,538.17,3513052
2022-11-07,538.17,546.95,535.47,545.02,2540371
2022-11-08,547.05,554.8,542.0,553.05,2797204
2022-11-09,553.78,554.61,539.44,540.66,2672602
2022-11-10,548.93,551.7,533.95,544.17,3426381
2022-11-11,546.28,546.28,509.65,522.08,7034283
2022-11-14,522.0,528.98,513.41,513.75,5238379
2022-11-15,512.81,516.635,500.7724,503.01,5103837
2022-11-16,505.89,514.13,505.47,511.52,3430771
2022-11-17,512.16,526.98,512.16,515.31,4247498
2022-11-18,522.12,532.995,519.4591,530.0,3566312
2022-11-21,529.01,531.95,515.38,517.19,3349944
2022-11-22,519.94,524.6552,519.91,523.09,2567508
2022-11-23,525.0,530.44,523.0,529.71,2238349
2022-11-25,534.0,540.85,532.52,537.62,1419205
2022-11-28,535.83,539.58,531.69,532.27,2702268
2022-11-29,531.67,532.97,523.65,528.0,3751059
2022-11-30,529.72,548.08,527.48,547.76,9688890
2022-12-01,552.36,553.0,535.8,535.26,2997802
2022-12-02,532.83,538.61,532.44,536.16,2346191
2022-12-05,531.49,540.38,530.88,535.04,2424963
2022-12-06,534.42,540.59,534.24,539.32,3097655
2022-12-07,540.84,545.905,539.6344,542.91,2849099
2022-12-08,544.86,551.29,543.78,547.92,2272332
2022-12-09,547.93,548.49,538.87,539.2,2852394
2022-12-12,541.85,546.079,539.28,545.86,2714056
2022-12-13,550.56,550.99,535.1,538.22,3369673
2022-12-14,541.93,543.48,531.57,538.36,2654614
2022-12-15,533.99,534.07,525.47,527.68,2964503
2022-12-16,525.15,525.81,515.72,523.7,7109084
2022-12-19,524.6,527.2111,520.928,523.6,1808107
2022-12-20,526.99,526.99,519.7,520.21,2086249
2022-12-21,523.63,527.8799,518.1,527.54,2182136
2022-12-22,526.48,529.01,521.63,527.09,1852690
2022-12-23,524.1,531.31,522.895,531.31,1292327
2022-12-27,533.93,535.84,529.845,531.99,1596719
2022-12-28,535.07,538.15,527.734,528.45,1694377
2022-12-29,532.54,533.68,528.86,529.88,1379681
2022-12-30,530.0,530.5,524.84,530.18,1849605
2023-01-03,525.13,525.63,512.1601,518.64,3525627
2023-01-04,518.64,518.64,500.6,504.5,5070439
2023-01-05,501.01,502.09,488.5,489.96,5497123
2023-01-06,491.59,492.87,487.5401,490.0,4841278
2023-01-09,492.41,499.99,488.54,490.06,3702782
2023-01-10,488.85,490.47,482.68,486.0,3164038
2023-01-11,485.29,495.6,485.0,493.4,4274212
2023-01-12,490.0,498.73,485.22,495.67,3726800
2023-01-13,486.11,509.5,486.0,489.57,5390067
2023-01-17,491.2,492.94,483.78,485.08,4495565
2023-01-18,488.05,489.5,474.75,476.24,4398196
2023-01-19,477.87,486.39,477.3882,484.36,4549554
2023-01-20,485.53,486.99,479.0,486.72,3525905
2023-01-23,486.68,490.1,481.39,485.81,3418670
2023-01-24,500.26,500.26,480.0,491.6,3036295
2023-01-25,489.28,495.36,485.73,492.5,3037315
2023-01-26,492.5,496.45,490.5801,492.48,3004962
2023-01-27,493.37,493.37,484.47,486.05,3177132
2023-01-30,487.81,495.25,484.8,485.79,3606855
2023-01-31,498.0,505.5,493.13,499.19,5567038
2023-02-01,499.95,504.38,495.67,497.0,3451202
2023-02-02,494.26,495.0,463.89,470.83,11169877
2023-02-03,475.23,478.78,469.75,472.02,5440070
2023-02-06,472.0,478.965,471.01,475.24,4174173
2023-02-07,471.04,478.08,469.0301,476.88,3394630
2023-02-08,475.47,485.035,475.11,483.22,3466399
2023-02-09,485.63,489.695,482.4,485.73,3664633
2023-02-10,489.13,495.66,488.75,494.25,3418087
2023-02-13,494.0,499.865,491.76,495.35,2589104
2023-02-14,494.29,497.9535,489.09,492.83,2072571
2023-02-15,489.65,491.83,488.39,491.25,2243051
2023-02-16,491.15,494.0,487.27,487.35,2611457
2023-02-17,487.38,499.46,487.35,499.08,3891503
2023-02-21,496.7,501.395,490.5,491.31,2877341
2023-02-22,492.81,493.89,488.67,488.89,2982761
2023-02-23,486.66,493.33,485.8665,491.69,2511809
2023-02-24,489.58,492.51,483.01,484.33,2940610
2023-02-27,488.77,490.94,481.96,483.32,3006212
2023-02-28,482.67,483.36,473.92,475.94,3902052
2023-03-01,473.61,478.405,472.0,475.22,2996913
2023-03-02,475.21,480.43,473.25,477.7,2189176
2023-03-03,477.94,479.1,474.22,478.56,2863285
2023-03-06,481.37,484.35,479.0,480.78,3812682
2023-03-07,482.98,483.82,472.56,473.88,2589219
2023-03-08,471.75,475.39,466.76,470.6,3036582
2023-03-09,473.95,473.95,463.75,463.26,2780394
2023-03-10,462.77,468.86,457.59,460.33,3787451
2023-03-13,458.65,470.37,458.65,463.68,2971643
2023-03-14,464.65,469.8393,459.05,464.58,3258220
2023-03-15,460.99,468.879,459.24,465.43,3770207
2023-03-16,464.71,473.39,463.1,472.02,2941004
2023-03-17,471.39,472.01,466.3,469.5,5289996
2023-03-20,470.0,479.82,470.0,476.96,3119552
2023-03-21,478.39,481.45,475.72,480.1,3163424
2023-03-22,481.95,485.74,474.82,475.52,2632211
2023-03-23,477.41,480.67,466.67,469.91,3284884
2023-03-24,468.98,476.88,467.59,475.99,2533418
2023-03-27,485.55,486.29,478.59,481.9,2271779
2023-03-28,482.0,483.79,470.69,472.58,2369491
2023-03-29,475.11,475.88,464.95,466.59,3733210
2023-03-30,466.57,470.4099,461.075,470.06,3324845
2023-03-31,471.52,475.995,470.1,472.59,3996695
2023-04-03,485.2,496.13,483.4901,494.19,4729089
2023-04-04,493.03,496.095,491.84,493.25,2624755
2023-04-05,497.39,511.74,496.1,509.23,4964776
2023-04-06,511.0,514.24,507.1519,512.81,3472551
2023-04-10,510.81,515.39,508.09,515.18,2714548
2023-04-11,516.14,522.22,515.22,520.97,3065335
2023-04-12,524.98,526.7,520.04,521.19,3422561
2023-04-13,523.91,530.45,520.5,526.23,4224353
2023-04-14,522.0,527.24,508.5,511.79,4871970
2023-04-17,508.72,509.59,502.75,505.35,3660940
2023-04-18,503.67,506.99,498.14,504.48,3232033
2023-04-19,500.65,501.97,483.625,486.2,5809078
2023-04-20,485.47,489.65,483.26,487.46,3283234
2023-04-21,490.04,490.73,482.14,483.82,3165280
2023-04-24,483.41,490.22,482.6481,488.94,2322433
2023-04-25,492.68,498.5026,490.58,491.92,2937292
2023-04-26,485.87,487.7,478.36,482.95,2929969
2023-04-27,482.2,490.98,482.2,490.47,2473223
2023-04-28,488.69,493.96,488.12,492.09,2398914
2023-05-01,494.59,499.385,491.8091,495.7,2105592
2023-05-02,495.25,496.71,489.27,493.39,2152342
2023-05-03,494.4,495.45,488.03,489.44,1749709
2023-05-04,487.05,489.69,481.95,487.28,2555690
2023-05-05,494.06,500.85,492.03,494.28,2329402
2023-05-08,492.04,494.35,488.32,492.62,1738461
2023-05-09,492.84,499.4,490.3,490.38,2038644
2023-05-10,489.4,493.465,487.64,490.07,2018899
2023-05-11,488.0,490.12,485.66,488.76,2384419
2023-05-12,488.76,492.9,487.745,491.23,1536748
2023-05-15,491.4,491.79,483.7,486.86,2169713
2023-05-16,487.62,489.21,479.01,479.72,2179518
2023-05-17,480.0,485.4,477.54,484.81,2682082
2023-05-18,482.05,482.55,473.89,479.23,3040115
2023-05-19,479.58,484.8,477.81,478.82,2318047
2023-05-22,480.44,482.2044,477.91,480.62,2242831
2023-05-23,476.18,483.39,472.544,479.44,2874407
2023-05-24,480.61,483.28,478.89,480.83,1904673
2023-05-25,477.63,481.77,474.3,477.7,2684136
2023-05-26,478.06,488.39,478.0,481.52,3135257
2023-05-30,476.68,485.87,476.03,479.85,3180817
2023-05-31,478.12,487.4,477.11,487.24,4944096
2023-06-01,487.79,498.78,486.11,493.63,3376556
2023-06-02,492.0,501.02,490.36,499.58,3064711
2023-06-05,500.7,502.9,497.415,499.58,2688805
2023-06-06,499.9,499.9,483.665,487.57,3816607
2023-06-07,489.95,490.4399,481.6,482.13,4381722
2023-06-08,484.39,491.82,482.43,490.23,2726055
2023-06-09,489.99,498.2194,487.225,493.62,3174372
2023-06-12,492.3,494.45,488.7201,492.59,2207832
2023-06-13,490.87,494.66,488.66,491.31,3016633
2023-06-14,454.64,460.63,445.68,457.98,14672357
2023-06-15,461.99,472.0,460.91,465.89,6798125
2023-06-16,466.14,468.515,457.93,458.49,7699120
2023-06-20,456.75,470.49,456.75,469.39,4598303
2023-06-21,468.95,479.365,467.19,476.75,4886662
2023-06-22,478.18,483.18,478.0,479.05,3179488
2023-06-23,478.33,482.275,476.55,477.0,4862584
2023-06-26,478.14,481.31,473.0,479.06,2968328
2023-06-27,478.13,483.18,477.77,482.56,3693167
2023-06-28,481.96,482.12,473.98,474.45,3670111
2023-06-29,475.08,479.71,473.08,476.44,2979403
2023-06-30,478.0,482.1,475.12,480.64,3970398
2023-07-03,478.1,480.21,476.3,477.88,1915740
2023-07-05,476.03,477.29,470.59,471.22,5053717
2023-07-06,469.35,472.4,466.65,469.36,3914139
2023-07-07,465.0,468.61,460.82,461.58,4131582
2023-07-10,460.0,463.1,459.1601,463.05,4339421
2023-07-11,462.37,466.49,461.14,462.89,3087467
2023-07-12,463.0,464.82,451.25,451.7,7287591
2023-07-13,452.0,454.9,447.18,447.75,7276840
2023-07-14,462.55,485.0,460.11,480.17,11379333
2023-07-17,481.11,484.6,478.3,484.08,4582703
2023-07-18,489.33,504.42,487.5,500.0,8817931
2023-07-19,507.54,514.655,502.48,503.7,4956477
2023-07-20,506.66,508.68,500.525,504.24,2963123
2023-07-21,505.05,510.405,504.52,506.53,2887339
2023-07-24,505.33,509.78,504.565,508.68,2278967
2023-07-25,510.0,512.5,507.275,510.93,2730622
2023-07-26,511.54,515.86,506.63,508.0,3697182
2023-07-27,508.57,510.5,503.13,505.23,3028276
2023-07-28,505.21,507.48,497.28,502.91,2930900
2023-07-31,503.0,507.88,499.06,506.37,2441688
2023-08-01,507.5,510.04,502.49,504.74,2161660
2023-08-02,509.69,510.47,502.99,504.8,3221607
2023-08-03,502.89,506.0,501.04,504.86,2443050
2023-08-04,510.0,510.895,501.75,502.73,2411227
2023-08-07,505.74,513.6,504.6456,510.74,2430910
2023-08-08,503.0,508.165,500.02,505.86,2422671
2023-08-09,504.0,505.7319,500.88,502.11,1917137
2023-08-10,504.47,512.0351,502.78,503.48,2179754
2023-08-11,505.63,510.67,504.2526,508.01,2029635
2023-08-14,509.15,513.5,508.25,510.93,2127417
2023-08-15,511.58,513.65,506.27,506.69,1817631
2023-08-16,508.0,510.5,502.83,503.56,1454137
2023-08-17,495.48,501.23,491.82,493.96,3009465
2023-08-18,494.78,500.94,493.5,498.44,2364508
2023-08-21,497.51,500.25,496.22,497.68,1533600
2023-08-22,495.42,496.79,491.33,492.34,2079660
2023-08-23,493.0,494.0,487.93,489.44,2011353
2023-08-24,491.43,495.42,487.21,488.1,2311263
2023-08-25,489.92,491.15,484.65,489.12,1923586
2023-08-28,490.49,493.0581,489.13,491.28,1344594
2023-08-29,491.47,492.94,487.97,492.83,2113674
2023-08-30,493.99,496.71,490.29,491.53,2283649
2023-08-31,492.36,493.82,476.29,476.58,4927736
2023-09-01,479.0,480.65,473.36,476.24,3165860
2023-09-05,478.0,484.6,477.544,480.81,3443268
2023-09-06,482.09,483.16,476.375,476.94,2596242
2023-09-07,479.9,487.105,478.6,482.93,2928070
2023-09-08,480.19,482.97,478.75,480.77,1858464
2023-09-11,481.98,483.84,478.0,479.38,2059286
2023-09-12,477.38,483.64,472.12,479.9,2195320
2023-09-13,481.43,484.04,479.46,479.84,2197825
2023-09-14,482.63,485.27,478.7775,483.6,2334531
2023-09-15,485.74,489.82,484.14,486.7,5334308
2023-09-18,488.41,488.74,483.5977,486.06,1997493
2023-09-19,483.76,485.73,476.54,480.66,3230987
2023-09-20,482.75,495.11,479.14,492.13,3725282
2023-09-21,494.19,505.135,493.08,501.14,4703959
2023-09-22,499.0,509.4288,498.03,506.1,4558659
2023-09-25,508.26,510.935,506.63,510.28,2758591
2023-09-26,508.94,509.42,504.38,505.45,2420166
2023-09-27,506.23,506.36,501.05,503.73,2593742
2023-09-28,505.97,514.15,505.01,510.1,2922128
2023-09-29,509.85,509.88,503.8,504.19,3006233
2022-10-03,167.43,173.365,166.05,171.23,3444727
2022-10-04,174.3,180.19,174.21,179.63,4008183
2022-10-05,177.15,180.26,176.6889,178.38,3067477
2022-10-06,177.41,180.98,176.89,178.81,2415113
2022-10-07,176.72,178.955,175.14,177.55,2759237
2022-10-10,179.81,181.16,176.07,178.67,2634055
2022-10-11,176.82,183.08,176.67,179.75,2542475
2022-10-12,179.48,181.12,178.78,179.5,2260826
2022-10-13,173.75,184.95,172.705,183.14,3745930
2022-10-14,183.75,184.33,177.53,178.19,2830734
2022-10-17,182.3,184.31,179.2,180.8,2940176
2022-10-18,184.9,185.53,180.91,183.55,2674034
2022-10-19,182.94,185.7,182.0,184.41,2088798
2022-10-20,184.54,185.74,180.46,179.34,2953856
2022-10-21,179.73,190.41,179.21,190.22,3483823
2022-10-24,188.65,192.14,188.45,191.3,2919594
2022-10-25,190.29,195.67,188.92,194.84,2545049
2022-10-26,198.3,199.58,194.57,196.96,3547951
2022-10-27,210.15,217.13,207.37,212.14,7872157
2022-10-28,212.5,219.5,211.21,219.34,5161042
2022-10-31,215.34,218.8688,215.01,216.46,3786144
2022-11-01,218.63,219.4687,216.71,218.5,2717516
2022-11-02,217.6,221.6961,213.93,214.54,3150919
2022-11-03,211.54,221.79,211.3581,219.26,3570445
2022-11-04,224.02,229.73,223.6,227.85,4973751
2022-11-07,228.0,229.13,222.67,228.61,3405597
2022-11-08,228.61,232.63,226.67,229.81,3676620
2022-11-09,226.07,229.135,225.0624,225.54,6248284
2022-11-10,232.22,232.59,226.33,232.45,4590846
2022-11-11,233.0,238.4,231.9983,236.49,3585442
2022-11-14,236.0,239.85,234.5,236.5,3217733
2022-11-15,237.1,239.4,232.745,234.59,3371100
2022-11-16,234.0,234.66,230.8375,232.42,3061954
2022-11-17,227.75,230.53,225.51,230.44,3257638
2022-11-18,230.85,231.84,227.63,231.43,2868714
2022-11-21,231.55,233.67,228.27,232.17,2522619
2022-11-22,234.0,237.48,233.36,237.26,2523669
2022-11-23,237.63,239.63,235.61,236.92,2311283
2022-11-25,237.0,237.49,235.19,235.7,1034795
2022-11-28,233.94,234.955,231.57,232.3,2862337
2022-11-29,233.3,235.73,231.55,235.12,2277925
2022-11-30,235.9,236.76,230.79,236.41,3849956
2022-12-01,236.9,237.0,231.94,235.69,2504686
2022-12-02,233.89,238.47,233.59,236.13,2218271
2022-12-05,234.8,235.91,232.26,232.57,2064513
2022-12-06,232.59,233.05,225.56,228.29,3633800
2022-12-07,227.0,229.84,225.78,228.98,3044194
2022-12-08,230.91,232.5,229.54,230.92,2189369
2022-12-09,232.0,232.81,227.19,227.29,2256976
2022-12-12,227.55,233.4,227.02,233.06,2709227
2022-12-13,237.82,237.92,232.13,235.49,2945191
2022-12-14,236.06,238.22,233.12,234.48,3513780
2022-12-15,232.16,232.93,227.72,230.66,2953761
2022-12-16,228.63,233.215,228.05,232.72,7610743
2022-12-19,233.9,236.93,230.93,232.29,2622367
2022-12-20,232.44,235.72,231.86,235.14,2649895
2022-12-21,237.66,241.9101,237.66,241.73,4143626
2022-12-22,240.15,240.8,233.04,237.54,3129995
2022-12-23,236.95,240.54,236.5,239.87,1960066
2022-12-27,240.69,245.05,239.7223,243.14,3381464
2022-12-28,243.14,243.82,238.275,239.38,2269966
2022-12-29,241.21,241.61,238.27,240.2,1652542
2022-12-30,239.39,240.16,237.7,239.56,1521214
2023-01-03,240.68,240.68,236.2,238.88,2651884
2023-01-04,240.0,242.13,238.55,241.36,2387868
2023-01-05,240.53,241.535,237.56,240.28,2355923
2023-01-06,242.89,249.91,242.24,248.86,3945070
2023-01-09,249.01,250.97,246.0,246.62,3417307
2023-01-10,246.95,250.84,246.45,250.51,3011934
2023-01-11,251.49,251.89,247.125,250.73,2402410
2023-01-12,252.0,257.3799,251.01,255.07,3881458
2023-01-13,256.8,258.575,255.23,258.46,3067830
2023-01-17,258.86,260.5,255.935,256.26,4100061
2023-01-18,257.28,258.9099,252.07,251.62,3361371
2023-01-19,250.48,251.25,244.3,245.75,4885201
2023-01-20,246.87,249.92,244.76,249.71,2964106
2023-01-23,250.75,253.68,249.27,252.7,2610238
2023-01-24,252.88,259.0474,249.75,257.61,3505069
2023-01-25,254.53,259.185,254.32,258.44,2424912
2023-01-26,260.0,262.26,256.8913,262.12,2677234
2023-01-27,262.46,266.04,262.12,264.54,2782988
2023-01-30,263.34,264.9999,261.31,261.5,3426868
2023-01-31,257.0,257.39,246.41,252.29,10992111
2023-02-01,251.75,252.7,245.31,249.54,6022012
2023-02-02,249.33,249.53,241.8,244.9,6130329
2023-02-03,244.0,250.95,243.1268,247.76,4134653
2023-02-06,248.11,252.14,248.0,251.42,3528766
2023-02-07,250.55,252.0,245.3503,249.66,3467883
2023-02-08,248.1,251.56,247.08,248.87,2300252
2023-02-09,250.0,251.97,245.48,246.28,2464903
2023-02-10,246.28,248.63,244.64,247.67,2820453
2023-02-13,243.5,248.38,242.65,248.15,3068116
2023-02-14,247.01,247.31,241.65,244.36,2512857
2023-02-15,244.2,248.77,243.225,248.7,2399236
2023-02-16,246.5,248.53,244.52,246.52,1934871
2023-02-17,247.86,250.86,245.63,247.79,3759290
2023-02-21,244.5,248.0,239.75,240.71,3105908
2023-02-22,241.19,242.23,236.42,237.89,3145185
2023-02-23,240.67,240.8297,235.6,237.95,3218961
2023-02-24,235.23,236.69,233.02,236.17,2105656
2023-02-27,239.1,241.25,238.72,239.98,1721039
2023-02-28,240.94,241.1,238.71,239.55,2647745
2023-03-01,242.01,249.7,241.57,248.67,4117683
2023-03-02,246.51,252.49,246.13,252.18,2678457
2023-03-03,252.39,255.4,249.91,255.31,2314730
2023-03-06,255.65,255.7,251.58,253.98,2317075
2023-03-07,254.05,254.75,245.9499,246.14,3018405
2023-03-08,247.99,251.11,246.75,248.72,2068605
2023-03-09,248.95,250.13,240.605,240.96,2518845
2023-03-10,236.31,238.13,225.8,227.01,5767526
2023-03-13,222.58,228.33,221.54,224.7,4885063
2023-03-14,228.99,229.59,222.2,225.67,3754946
2023-03-15,219.4,221.1834,212.57,217.26,5471675
2023-03-16,215.67,219.81,213.32,218.71,3555109
2023-03-17,217.4,217.4,211.43,215.01,7203047
2023-03-20,217.35,221.87,216.48,220.31,3464160
2023-03-21,224.06,226.0,223.61,224.92,3074835
2023-03-22,225.17,226.59,219.86,219.95,2930156
2023-03-23,220.51,225.3,217.6007,219.44,2957536
2023-03-24,216.85,217.43,213.14,217.01,2977746
2023-03-27,214.93,218.96,213.92,218.0,3209536
2023-03-28,218.15,220.56,217.71,220.16,1801975
2023-03-29,222.74,223.22,221.5009,223.0,1857436
2023-03-30,225.05,226.344,223.99,224.54,1921317
2023-03-31,226.38,229.055,224.9,228.84,2746909
2023-04-03,230.01,233.85,228.86,229.87,2242533
2023-04-04,228.9,229.49,216.25,217.45,4282098
2023-04-05,216.2,217.8791,211.55,213.53,4265252
2023-04-06,212.67,213.0,208.94,209.17,4180062
2023-04-10,210.22,216.09,209.32,215.53,3838965
2023-04-11,216.17,222.9,216.17,220.6,3882026
2023-04-12,222.15,223.215,219.89,220.5,2385141
2023-04-13,219.94,222.18,216.66,221.67,2909059
2023-04-14,222.99,225.83,221.44,223.68,2246904
2023-04-17,225.01,226.92,224.3,225.24,1751839
2023-04-18,225.56,227.5,224.06,225.2,2567096
2023-04-19,224.8,225.15,222.41,224.65,2078502
2023-04-20,222.42,224.22,220.93,221.07,2826825
2023-04-21,220.67,220.99,217.5,220.27,2712742
2023-04-24,220.53,223.685,220.53,223.43,2790653
2023-04-25,222.36,223.2288,218.27,218.63,2505596
2023-04-26,217.73,220.39,216.12,216.19,3254731
2023-04-27,210.48,216.08,204.04,214.33,7711149
2023-04-28,213.24,220.555,213.0,218.8,4669549
2023-05-01,219.342,221.96,216.53,217.27,2876412
2023-05-02,217.11,217.11,210.59,215.15,2857991
2023-05-03,215.64,219.17,214.86,215.64,2635075
2023-05-04,216.05,216.93,209.33,210.38,3211007
2023-05-05,213.59,215.68,212.4,215.09,2716550
2023-05-08,216.44,218.11,213.63,214.79,2414108
2023-05-09,213.74,215.3937,211.95,213.49,4111863
2023-05-10,215.43,215.99,210.19,213.17,2446106
2023-05-11,209.0,210.28,208.415,210.03,3263278
2023-05-12,211.71,212.55,207.93,209.54,2172580
2023-05-15,210.31,213.305,209.15,211.29,1925794
2023-05-16,210.05,210.265,207.05,207.2,2771733
2023-05-17,209.28,213.835,208.65,212.1,2897517
2023-05-18,211.0,215.66,210.23,214.72,2643586
2023-05-19,219.46,219.8894,212.95,214.78,4402093
2023-05-22,214.25,217.16,211.89,214.26,2540614
2023-05-23,213.2,215.26,211.35,212.71,2298512
2023-05-24,211.81,212.48,209.22,209.7,2963968
2023-05-25,209.69,211.785,208.6,209.98,2243773
2023-05-26,211.74,213.28,210.205,211.8,1973881
2023-05-30,211.18,212.89,208.25,209.9,2885893
2023-05-31,209.13,210.78,205.6,205.75,5936977
2023-06-01,207.68,210.57,206.04,209.07,2989150
2023-06-02,214.95,227.78,214.01,226.63,8358196
2023-06-05,226.99,226.28,220.75,226.63,3438443
2023-06-06,221.86,228.27,221.45,226.68,3230095
2023-06-07,227.81,236.36,226.28,235.55,5586408
2023-06-08,234.54,236.28,231.74,234.45,3548041
2023-06-09,235.7,235.81,231.43,235.03,2489663
2023-06-12,235.23,238.885,233.3201,237.9,3645004
2023-06-13,240.08,246.68,239.68,245.44,4335106
2023-06-14,246.8,248.32,241.57,243.32,3122386
2023-06-15,244.0,248.3782,243.48,247.67,2743898
2023-06-16,249.4,250.89,244.97,245.27,5261185
2023-06-20,242.33,243.215,240.55,241.15,2980704
2023-06-21,238.84,245.26,238.0313,241.48,2892473
2023-06-22,240.23,240.98,235.95,237.34,2423665
2023-06-23,234.44,235.86,231.28,234.44,3354027
2023-06-26,235.46,239.6225,235.125,236.95,1748332
2023-06-27,237.48,240.84,235.32,240.69,2283013
2023-06-28,239.29,242.05,237.86,241.87,2200056
2023-06-29,241.94,246.8628,241.37,244.24,2070085
2023-06-30,246.57,246.9344,243.89,246.05,2377993
2023-07-03,245.95,248.39,245.27,247.33,1045746
2023-07-05,245.0,247.5,244.1183,244.83,1820710
2023-07-06,242.75,243.87,238.84,240.58,3081719
2023-07-07,240.19,247.8,240.11,245.18,2903972
2023-07-10,244.51,249.36,244.09,248.81,2771882
2023-07-11,249.84,254.47,249.84,252.85,3294783
2023-07-12,255.49,257.64,251.44,253.6,2986445
2023-07-13,254.56,256.46,252.74,255.86,1949520
2023-07-14,256.48,256.48,252.91,255.62,1936998
2023-07-17,254.27,258.85,252.01,257.46,2674932
2023-07-18,257.63,264.16,256.93,262.51,3833380
2023-07-19,260.14,262.92,259.7,262.75,2771896
2023-07-20,264.17,265.4,260.44,261.09,2102305
2023-07-21,261.75,261.76,257.51,257.65,2249852
2023-07-24,258.3,262.44,258.1,259.37,2195493
2023-07-25,260.1,263.88,259.44,262.06,2016647
2023-07-26,260.53,262.54,257.25,258.32,2622804
2023-07-27,258.97,261.1,256.8226,258.3,2284531
2023-07-28,259.93,262.98,258.99,260.43,2104855
2023-07-31,262.75,265.21,261.66,265.17,3576780
2023-08-01,272.75,288.78,270.5,288.65,11830412
2023-08-02,287.75,293.88,286.09,287.57,6290294
2023-08-03,285.54,287.94,281.05,281.45,4745711
2023-08-04,283.2,283.5,275.36,276.44,3888182
2023-08-07,277.12,281.96,275.89,281.65,2438200
2023-08-08,278.0,283.95,274.78,282.89,2519489
2023-08-09,284.66,287.12,283.88,284.53,3088597
2023-08-10,284.49,287.66,281.19,283.82,2647229
2023-08-11,283.94,286.04,282.61,285.22,1874273
2023-08-14,284.06,285.6,281.27,284.54,2194187
2023-08-15,282.52,282.64,277.05,277.37,2593607
2023-08-16,277.0,281.71,274.085,274.51,2831256
2023-08-17,277.02,279.55,274.66,275.17,2534718
2023-08-18,273.01,275.69,271.11,273.8,2532964
2023-08-21,274.75,276.235,268.8,272.75,2207586
2023-08-22,273.94,274.1299,269.67,270.2,1669867
2023-08-23,270.3,273.76,269.1101,273.03,1677971
2023-08-24,271.6,274.69,269.2,269.3,1433718
2023-08-25,271.52,273.62,268.83,272.56,1291666
2023-08-28,273.5,276.999,273.035,274.79,1550820
2023-08-29,275.0,280.13,273.43,280.03,2065754
2023-08-30,280.03,283.81,279.81,282.33,1431019
2023-08-31,283.64,284.805,280.84,281.13,2579127
2023-09-01,284.8,287.07,283.65,286.25,2336591
2023-09-05,286.34,289.41,281.38,281.63,2515636
2023-09-06,280.42,284.47,279.04,282.9,1688876
2023-09-07,280.93,283.48,277.6509,281.43,1593373
2023-09-08,281.57,283.39,279.12,282.28,1241276
2023-09-11,284.56,285.0,279.95,282.05,1515311
2023-09-12,280.26,284.715,279.82,281.81,1587363
2023-09-13,280.21,282.74,273.0301,275.92,2119256
2023-09-14,279.0,283.175,277.83,282.56,2660520
2023-09-15,281.87,281.87,277.33,279.15,4940871
2023-09-18,279.06,282.75,278.85,280.94,1363218
2023-09-19,280.08,283.5,277.65,279.67,2313534
2023-09-20,281.5,286.5985,278.08,278.61,2382011
2023-09-21,276.21,276.21,271.6,272.03,2278483
2023-09-22,272.01,275.1,271.61,273.06,1708570
2023-09-25,270.75,274.83,270.07,274.27,1257517
2023-09-26,271.15,273.42,269.15,269.52,1756427
2023-09-27,271.0,274.23,269.2,272.71,1991541
2023-09-28,273.49,278.25,272.22,276.24,1994725
2023-09-29,279.08,279.55,271.36,273.0,2257825
2022-10-03,154.24,157.54,152.01,157.07,1086547
2022-10-04,157.72,161.64,157.23,161.47,1063815
2022-10-05,160.13,161.5448,159.84,160.54,807259
2022-10-06,160.18,160.235,158.26,159.19,949218
2022-10-07,158.68,158.82,156.34,156.88,1058854
2022-10-10,157.67,159.14,157.28,157.48,785410
2022-10-11,156.99,161.18,156.59,159.46,1333292
2022-10-12,159.1,161.68,158.19,159.16,1221973
2022-10-13,157.25,166.555,155.72,165.51,1950718
2022-10-14,166.13,166.7697,162.7,163.3,1218805
2022-10-17,164.76,166.22,163.21,164.8,1460692
2022-10-18,167.69,167.69,165.63,166.77,1670071
2022-10-19,167.75,174.41,167.01,174.17,2176566
2022-10-20,173.5,173.87,170.03,170.87,1702212
2022-10-21,171.7,176.38,171.1,176.23,1471728
2022-10-24,177.42,180.11,177.42,179.79,1649773
2022-10-25,177.73,178.64,175.64,176.09,2059777
2022-10-26,176.75,177.24,174.1,176.4,1926188
2022-10-27,177.67,179.78,177.31,177.6,1143501
2022-10-28,178.84,182.14,177.94,181.96,1750695
2022-10-31,181.92,185.105,181.28,184.46,1544791
2022-11-01,184.79,185.29,182.56,182.78,2154468
2022-11-02,182.11,185.33,181.84,182.31,1837950
2022-11-03,182.3,182.923,180.42,181.82,1186333
2022-11-04,183.87,184.55,181.1903,183.06,1019232
2022-11-07,183.75,184.535,182.92,184.13,1272961
2022-11-08,183.43,185.645,183.28,184.9,1184448
2022-11-09,185.22,185.67,181.92,182.15,999231
2022-11-10,184.89,185.115,181.38,183.3,1617984
2022-11-11,184.68,185.58,180.21,181.73,1403314
2022-11-14,182.11,185.115,181.69,182.7,1427342
2022-11-15,183.82,183.82,177.88,179.5,1445910
2022-11-16,179.41,181.78,178.96,181.14,1073840
